Timestamp,Sender,retr,retr.total,cwnd,ssthresh
1622720792.797231,172.10.0.2:57708,4,4,134,110
1622720792.815165,172.10.0.2:57708,5,5,131,110
1622720792.832566,172.10.0.2:57708,5,5,131,110
1622720792.850197,172.10.0.2:57708,7,7,129,110
1622720792.869351,172.10.0.2:57708,8,8,126,110
1622720792.886871,172.10.0.2:57708,8,8,126,110
1622720792.904631,172.10.0.2:57708,10,10,124,110
1622720792.922287,172.10.0.2:57708,12,12,122,110
1622720792.940961,172.10.0.2:57708,13,13,119,110
1622720792.958239,172.10.0.2:57708,13,13,119,110
1622720792.975573,172.10.0.2:57708,15,15,117,110
1622720792.993168,172.10.0.2:57708,16,16,114,110
1622720793.011214,172.10.0.2:57708,16,16,110,110
1622720793.028953,172.10.0.2:57708,16,16,110,110
1622720793.046583,172.10.0.2:57708,18,18,108,110
1622720793.064164,172.10.0.2:57708,20,20,106,110
1622720793.081749,172.10.0.2:57708,22,22,104,110
1622720793.099193,172.10.0.2:57708,22,22,104,110
1622720793.116695,172.10.0.2:57708,24,24,102,110
1622720793.134420,172.10.0.2:57708,26,26,100,110
1622720793.151550,172.10.0.2:57708,26,26,100,110
1622720793.168885,172.10.0.2:57708,28,28,98,110
1622720793.186745,172.10.0.2:57708,30,30,96,110
1622720793.204610,172.10.0.2:57708,32,32,94,110
1622720793.223172,172.10.0.2:57708,32,32,94,110
1622720793.241072,172.10.0.2:57708,34,34,92,110
1622720793.258616,172.10.0.2:57708,35,35,92,110
1622720793.276229,172.10.0.2:57708,37,37,92,110
1622720793.294811,172.10.0.2:57708,39,39,90,110
1622720793.312262,172.10.0.2:57708,41,41,88,110
1622720793.329836,172.10.0.2:57708,41,41,88,110
1622720793.347726,172.10.0.2:57708,43,43,86,110
1622720793.365096,172.10.0.2:57708,45,45,84,110
1622720793.382439,172.10.0.2:57708,45,45,84,110
1622720793.399922,172.10.0.2:57708,47,47,82,110
1622720793.417288,172.10.0.2:57708,49,49,80,110
1622720793.434770,172.10.0.2:57708,51,51,78,110
1622720793.452678,172.10.0.2:57708,51,51,78,110
1622720793.470300,172.10.0.2:57708,53,53,76,110
1622720793.487871,172.10.0.2:57708,55,55,74,110
1622720793.506110,172.10.0.2:57708,57,57,72,110
1622720793.523930,172.10.0.2:57708,57,57,72,110
1622720793.542671,172.10.0.2:57708,59,59,69,110
1622720793.560663,172.10.0.2:57708,61,61,67,110
1622720793.578531,172.10.0.2:57708,63,63,65,110
1622720793.595606,172.10.0.2:57708,63,63,65,110
1622720793.613282,172.10.0.2:57708,67,69,70,110
1622720793.630707,172.10.0.2:57708,65,69,71,110
1622720793.648170,172.10.0.2:57708,65,69,71,110
1622720793.665817,172.10.0.2:57708,63,69,73,110
1622720793.683155,172.10.0.2:57708,62,69,74,110
1622720793.700593,172.10.0.2:57708,59,69,76,110
1622720793.719274,172.10.0.2:57708,59,69,76,110
1622720793.737766,172.10.0.2:57708,57,69,77,110
1622720793.755583,172.10.0.2:57708,56,69,78,110
1622720793.773784,172.10.0.2:57708,54,69,80,110
1622720793.791958,172.10.0.2:57708,53,69,81,110
1622720793.809942,172.10.0.2:57708,51,69,82,110
1622720793.827999,172.10.0.2:57708,49,69,83,110
1622720793.845166,172.10.0.2:57708,47,69,84,110
1622720793.862367,172.10.0.2:57708,47,69,84,110
1622720793.880303,172.10.0.2:57708,45,69,85,110
1622720793.897931,172.10.0.2:57708,43,69,86,110
1622720793.915422,172.10.0.2:57708,43,69,86,110
1622720793.933505,172.10.0.2:57708,41,69,87,110
1622720793.951418,172.10.0.2:57708,39,69,88,110
1622720793.969398,172.10.0.2:57708,37,69,89,110
1622720793.987132,172.10.0.2:57708,37,69,89,110
1622720794.004704,172.10.0.2:57708,35,69,90,110
1622720794.022300,172.10.0.2:57708,34,69,91,110
1622720794.040350,172.10.0.2:57708,32,69,93,110
1622720794.058159,172.10.0.2:57708,31,69,94,110
1622720794.076028,172.10.0.2:57708,29,69,96,110
1622720794.093694,172.10.0.2:57708,28,69,97,110
1622720794.111152,172.10.0.2:57708,26,69,99,110
1622720794.128660,172.10.0.2:57708,25,69,100,110
1622720794.146552,172.10.0.2:57708,24,69,101,110
1622720794.163931,172.10.0.2:57708,22,69,103,110
1622720794.181461,172.10.0.2:57708,21,69,104,110
1622720794.198859,172.10.0.2:57708,19,69,106,110
1622720794.216796,172.10.0.2:57708,18,69,107,110
1622720794.234442,172.10.0.2:57708,16,69,109,110
1622720794.253588,172.10.0.2:57708,15,69,110,110
1622720794.270975,172.10.0.2:57708,13,69,110,110
1622720794.289141,172.10.0.2:57708,12,69,110,110
1622720794.308110,172.10.0.2:57708,10,69,110,110
1622720794.326089,172.10.0.2:57708,9,69,110,110
1622720794.345346,172.10.0.2:57708,7,69,110,110
1622720794.363111,172.10.0.2:57708,6,69,110,110
1622720794.380709,172.10.0.2:57708,4,69,110,110
1622720794.398480,172.10.0.2:57708,2,69,110,110
1622720794.416396,172.10.0.2:57708,0,69,110,110
1622720794.433859,172.10.0.2:57708,0,69,110,110
1622720794.451642,172.10.0.2:57708,0,69,110,110
1622720794.469618,172.10.0.2:57708,1,70,109,87
1622720794.487326,172.10.0.2:57708,3,72,106,87
1622720794.505167,172.10.0.2:57708,3,72,106,87
1622720794.522965,172.10.0.2:57708,4,73,103,87
1622720794.541422,172.10.0.2:57708,6,75,103,87
1622720794.559486,172.10.0.2:57708,7,76,101,87
1622720794.577394,172.10.0.2:57708,7,76,101,87
1622720794.595258,172.10.0.2:57708,9,78,98,87
1622720794.613058,172.10.0.2:57708,11,80,96,87
1622720794.630891,172.10.0.2:57708,11,80,96,87
1622720794.648819,172.10.0.2:57708,12,81,95,87
1622720794.666076,172.10.0.2:57708,13,82,94,87
1622720794.683511,172.10.0.2:57708,14,83,92,87
1622720794.700853,172.10.0.2:57708,14,83,92,87
1622720794.718302,172.10.0.2:57708,15,84,91,87
1622720794.736447,172.10.0.2:57708,16,85,89,87
1622720794.754211,172.10.0.2:57708,17,86,87,87
1622720794.772135,172.10.0.2:57708,17,86,87,87
1622720794.790301,172.10.0.2:57708,18,87,86,87
1622720794.808550,172.10.0.2:57708,19,88,85,87
1622720794.825996,172.10.0.2:57708,20,89,84,87
1622720794.844045,172.10.0.2:57708,20,89,84,87
1622720794.862322,172.10.0.2:57708,22,91,81,87
1622720794.880168,172.10.0.2:57708,24,93,79,87
1622720794.898276,172.10.0.2:57708,24,93,79,87
1622720794.915733,172.10.0.2:57708,26,95,77,87
1622720794.933098,172.10.0.2:57708,28,97,75,87
1622720794.951561,172.10.0.2:57708,30,99,73,87
1622720794.970214,172.10.0.2:57708,30,99,73,87
1622720794.988125,172.10.0.2:57708,32,101,71,87
1622720795.005977,172.10.0.2:57708,34,103,69,87
1622720795.023415,172.10.0.2:57708,36,105,67,87
1622720795.041459,172.10.0.2:57708,36,105,67,87
1622720795.058946,172.10.0.2:57708,38,107,65,87
1622720795.076127,172.10.0.2:57708,40,109,63,87
1622720795.093518,172.10.0.2:57708,41,110,63,87
1622720795.111775,172.10.0.2:57708,41,110,63,87
1622720795.129121,172.10.0.2:57708,41,110,63,87
1622720795.146427,172.10.0.2:57708,41,110,63,87
1622720795.163653,172.10.0.2:57708,41,110,63,87
1622720795.181109,172.10.0.2:57708,41,110,63,87
1622720795.198645,172.10.0.2:57708,41,110,63,87
1622720795.216599,172.10.0.2:57708,41,110,63,87
1622720795.235187,172.10.0.2:57708,41,110,63,87
1622720795.253043,172.10.0.2:57708,41,110,63,87
1622720795.270984,172.10.0.2:57708,41,110,63,87
1622720795.288273,172.10.0.2:57708,41,110,63,87
1622720795.305669,172.10.0.2:57708,40,110,70,87
1622720795.323261,172.10.0.2:57708,39,110,71,87
1622720795.341392,172.10.0.2:57708,38,110,72,87
1622720795.358787,172.10.0.2:57708,35,110,74,87
1622720795.376456,172.10.0.2:57708,35,110,74,87
1622720795.394129,172.10.0.2:57708,34,110,75,87
1622720795.411733,172.10.0.2:57708,32,110,77,87
1622720795.429112,172.10.0.2:57708,31,110,78,87
1622720795.446727,172.10.0.2:57708,29,110,80,87
1622720795.465161,172.10.0.2:57708,28,110,81,87
1622720795.482721,172.10.0.2:57708,27,110,82,87
1622720795.499880,172.10.0.2:57708,26,110,83,87
1622720795.517315,172.10.0.2:57708,25,110,84,87
1622720795.536079,172.10.0.2:57708,24,110,85,87
1622720795.553853,172.10.0.2:57708,23,110,86,87
1622720795.571187,172.10.0.2:57708,22,110,87,87
1622720795.589224,172.10.0.2:57708,21,110,87,87
1622720795.606871,172.10.0.2:57708,21,110,87,87
1622720795.624370,172.10.0.2:57708,20,110,87,87
1622720795.642152,172.10.0.2:57708,18,110,87,87
1622720795.660734,172.10.0.2:57708,17,110,87,87
1622720795.678320,172.10.0.2:57708,15,110,87,87
1622720795.695750,172.10.0.2:57708,14,110,87,87
1622720795.713824,172.10.0.2:57708,12,110,87,87
1622720795.730957,172.10.0.2:57708,11,110,87,87
1622720795.748502,172.10.0.2:57708,9,110,87,87
1622720795.765965,172.10.0.2:57708,8,110,87,87
1622720795.783272,172.10.0.2:57708,6,110,87,87
1622720795.800846,172.10.0.2:57708,5,110,87,87
1622720795.818294,172.10.0.2:57708,3,110,87,87
1622720795.835961,172.10.0.2:57708,2,110,87,87
1622720795.853251,172.10.0.2:57708,1,110,87,87
1622720795.870994,172.10.0.2:57708,0,110,87,87
1622720795.888688,172.10.0.2:57708,0,110,87,87
1622720795.906778,172.10.0.2:57708,0,110,87,87
1622720795.929146,172.10.0.2:57708,0,110,87,87
1622720795.946716,172.10.0.2:57708,0,110,87,87
1622720795.965163,172.10.0.2:57708,0,110,87,87
1622720795.983068,172.10.0.2:57708,0,110,87,87
1622720796.001094,172.10.0.2:57708,0,110,87,87
1622720796.019432,172.10.0.2:57708,0,110,87,87
1622720796.036876,172.10.0.2:57708,0,110,87,87
1622720796.054128,172.10.0.2:57708,0,110,87,87
1622720796.073647,172.10.0.2:57708,0,110,88,87
1622720796.090776,172.10.0.2:57708,0,110,88,87
1622720796.108244,172.10.0.2:57708,0,110,88,87
1622720796.125553,172.10.0.2:57708,0,110,88,87
1622720796.143056,172.10.0.2:57708,1,111,85,70
1622720796.160180,172.10.0.2:57708,2,112,85,70
1622720796.177484,172.10.0.2:57708,3,113,82,70
1622720796.194949,172.10.0.2:57708,4,114,82,70
1622720796.212979,172.10.0.2:57708,4,114,82,70
1622720796.230651,172.10.0.2:57708,6,116,79,70
1622720796.247870,172.10.0.2:57708,7,117,76,70
1622720796.265650,172.10.0.2:57708,7,117,76,70
1622720796.283454,172.10.0.2:57708,9,119,74,70
1622720796.300621,172.10.0.2:57708,10,120,72,70
1622720796.317801,172.10.0.2:57708,10,120,70,70
1622720796.336103,172.10.0.2:57708,11,121,68,70
1622720796.353525,172.10.0.2:57708,13,123,68,70
1622720796.370829,172.10.0.2:57708,15,125,66,70
1622720796.388610,172.10.0.2:57708,16,126,66,70
1622720796.406359,172.10.0.2:57708,17,127,64,70
1622720796.423758,172.10.0.2:57708,18,128,64,70
1622720796.441282,172.10.0.2:57708,19,129,64,70
1622720796.459083,172.10.0.2:57708,19,129,64,70
1622720796.477379,172.10.0.2:57708,19,129,64,70
1622720796.494820,172.10.0.2:57708,19,129,64,70
1622720796.512264,172.10.0.2:57708,19,129,64,70
1622720796.529658,172.10.0.2:57708,19,129,64,70
1622720796.548155,172.10.0.2:57708,19,129,64,70
1622720796.565228,172.10.0.2:57708,19,129,64,70
1622720796.582668,172.10.0.2:57708,19,129,64,70
1622720796.600311,172.10.0.2:57708,19,129,64,70
1622720796.617714,172.10.0.2:57708,19,129,64,70
1622720796.635038,172.10.0.2:57708,19,129,64,70
1622720796.652585,172.10.0.2:57708,19,129,64,70
1622720796.670724,172.10.0.2:57708,19,129,64,70
1622720796.688845,172.10.0.2:57708,19,129,64,70
1622720796.706707,172.10.0.2:57708,19,129,64,70
1622720796.725069,172.10.0.2:57708,19,129,64,70
1622720796.742603,172.10.0.2:57708,19,129,64,70
1622720796.760193,172.10.0.2:57708,19,129,64,70
1622720796.777413,172.10.0.2:57708,19,129,64,70
1622720796.794906,172.10.0.2:57708,19,129,64,70
1622720796.812494,172.10.0.2:57708,19,129,64,70
1622720796.830167,172.10.0.2:57708,19,129,64,70
1622720796.847882,172.10.0.2:57708,19,129,64,70
1622720796.865447,172.10.0.2:57708,19,129,64,70
1622720796.883117,172.10.0.2:57708,19,129,64,70
1622720796.900517,172.10.0.2:57708,19,129,64,70
1622720796.918333,172.10.0.2:57708,19,129,64,70
1622720796.936061,172.10.0.2:57708,19,129,64,70
1622720796.953485,172.10.0.2:57708,19,129,64,70
1622720796.971181,172.10.0.2:57708,17,129,70,70
1622720796.988419,172.10.0.2:57708,17,129,70,70
1622720797.005418,172.10.0.2:57708,15,129,70,70
1622720797.023346,172.10.0.2:57708,15,129,70,70
1622720797.041220,172.10.0.2:57708,14,129,70,70
1622720797.058521,172.10.0.2:57708,12,129,70,70
1622720797.076324,172.10.0.2:57708,10,129,70,70
1622720797.094949,172.10.0.2:57708,9,129,70,70
1622720797.112215,172.10.0.2:57708,8,129,70,70
1622720797.129581,172.10.0.2:57708,6,129,70,70
1622720797.147325,172.10.0.2:57708,4,129,70,70
1622720797.164841,172.10.0.2:57708,3,129,70,70
1622720797.182110,172.10.0.2:57708,2,129,70,70
1622720797.199316,172.10.0.2:57708,0,129,70,70
1622720797.217279,172.10.0.2:57708,0,129,70,70
1622720797.235122,172.10.0.2:57708,0,129,70,70
1622720797.252315,172.10.0.2:57708,0,129,70,70
1622720797.270118,172.10.0.2:57708,0,129,70,70
1622720797.287925,172.10.0.2:57708,0,129,70,70
1622720797.305105,172.10.0.2:57708,0,129,70,70
1622720797.322473,172.10.0.2:57708,0,129,70,70
1622720797.340053,172.10.0.2:57708,0,129,70,70
1622720797.357566,172.10.0.2:57708,0,129,70,70
1622720797.374947,172.10.0.2:57708,0,129,70,70
1622720797.393411,172.10.0.2:57708,0,129,70,70
1622720797.411163,172.10.0.2:57708,0,129,71,70
1622720797.428914,172.10.0.2:57708,0,129,71,70
1622720797.447155,172.10.0.2:57708,0,129,71,70
1622720797.465169,172.10.0.2:57708,0,129,71,70
1622720797.482655,172.10.0.2:57708,0,129,71,70
1622720797.500401,172.10.0.2:57708,0,129,71,70
1622720797.517830,172.10.0.2:57708,0,129,71,70
1622720797.535291,172.10.0.2:57708,0,129,71,70
1622720797.553287,172.10.0.2:57708,0,129,71,70
1622720797.570704,172.10.0.2:57708,0,129,71,70
1622720797.588281,172.10.0.2:57708,0,129,71,70
1622720797.605729,172.10.0.2:57708,0,129,71,70
1622720797.623193,172.10.0.2:57708,0,129,72,70
1622720797.641086,172.10.0.2:57708,0,129,72,70
1622720797.658632,172.10.0.2:57708,0,129,72,70
1622720797.675733,172.10.0.2:57708,0,129,72,70
1622720797.692856,172.10.0.2:57708,0,129,72,70
1622720797.710448,172.10.0.2:57708,0,129,72,70
1622720797.728121,172.10.0.2:57708,0,129,72,70
1622720797.745652,172.10.0.2:57708,0,129,72,70
1622720797.763456,172.10.0.2:57708,0,129,72,70
1622720797.781246,172.10.0.2:57708,0,129,72,70
1622720797.798804,172.10.0.2:57708,0,129,72,70
1622720797.816481,172.10.0.2:57708,1,130,70,57
1622720797.833840,172.10.0.2:57708,2,131,70,57
1622720797.851353,172.10.0.2:57708,2,131,70,57
1622720797.868720,172.10.0.2:57708,2,131,69,57
1622720797.886326,172.10.0.2:57708,2,131,69,57
1622720797.903585,172.10.0.2:57708,2,131,69,57
1622720797.921609,172.10.0.2:57708,2,131,68,57
1622720797.938678,172.10.0.2:57708,2,131,68,57
1622720797.955925,172.10.0.2:57708,2,131,68,57
1622720797.974374,172.10.0.2:57708,2,131,67,57
1622720797.992486,172.10.0.2:57708,2,131,67,57
1622720798.010560,172.10.0.2:57708,2,131,67,57
1622720798.028844,172.10.0.2:57708,2,131,67,57
1622720798.047676,172.10.0.2:57708,2,131,66,57
1622720798.064932,172.10.0.2:57708,2,131,66,57
1622720798.082387,172.10.0.2:57708,2,131,66,57
1622720798.099593,172.10.0.2:57708,2,131,65,57
1622720798.116678,172.10.0.2:57708,2,131,65,57
1622720798.133880,172.10.0.2:57708,2,131,65,57
1622720798.151510,172.10.0.2:57708,2,131,64,57
1622720798.168881,172.10.0.2:57708,2,131,64,57
1622720798.186391,172.10.0.2:57708,2,131,64,57
1622720798.204121,172.10.0.2:57708,2,131,64,57
1622720798.222236,172.10.0.2:57708,2,131,63,57
1622720798.240879,172.10.0.2:57708,2,131,63,57
1622720798.258270,172.10.0.2:57708,2,131,63,57
1622720798.275795,172.10.0.2:57708,2,131,62,57
1622720798.293209,172.10.0.2:57708,2,131,62,57
1622720798.310577,172.10.0.2:57708,2,131,62,57
1622720798.328076,172.10.0.2:57708,2,131,61,57
1622720798.345785,172.10.0.2:57708,2,131,61,57
1622720798.363391,172.10.0.2:57708,2,131,61,57
1622720798.380957,172.10.0.2:57708,2,131,60,57
1622720798.399172,172.10.0.2:57708,2,131,60,57
1622720798.416810,172.10.0.2:57708,2,131,60,57
1622720798.434016,172.10.0.2:57708,2,131,59,57
1622720798.452491,172.10.0.2:57708,2,131,57,57
1622720798.469855,172.10.0.2:57708,2,131,57,57
1622720798.487224,172.10.0.2:57708,2,131,57,57
1622720798.505148,172.10.0.2:57708,2,131,57,57
1622720798.522313,172.10.0.2:57708,2,131,57,57
1622720798.540151,172.10.0.2:57708,2,131,57,57
1622720798.557677,172.10.0.2:57708,2,131,57,57
1622720798.575177,172.10.0.2:57708,2,131,57,57
1622720798.593174,172.10.0.2:57708,2,131,57,57
1622720798.611203,172.10.0.2:57708,2,131,57,57
1622720798.628900,172.10.0.2:57708,3,132,56,57
1622720798.646706,172.10.0.2:57708,2,132,57,57
1622720798.664527,172.10.0.2:57708,1,132,57,57
1622720798.681969,172.10.0.2:57708,1,132,57,57
1622720798.699315,172.10.0.2:57708,1,132,57,57
1622720798.717790,172.10.0.2:57708,1,132,57,57
1622720798.735033,172.10.0.2:57708,1,132,57,57
1622720798.752275,172.10.0.2:57708,1,132,57,57
1622720798.769705,172.10.0.2:57708,1,132,57,57
1622720798.787195,172.10.0.2:57708,1,132,57,57
1622720798.804628,172.10.0.2:57708,1,132,57,57
1622720798.822399,172.10.0.2:57708,1,132,57,57
1622720798.839723,172.10.0.2:57708,1,132,57,57
1622720798.857053,172.10.0.2:57708,1,132,57,57
1622720798.874446,172.10.0.2:57708,1,132,57,57
1622720798.891879,172.10.0.2:57708,1,132,57,57
1622720798.909473,172.10.0.2:57708,1,132,57,57
1622720798.927925,172.10.0.2:57708,1,132,57,57
1622720798.945515,172.10.0.2:57708,1,132,57,57
1622720798.963616,172.10.0.2:57708,1,132,57,57
1622720798.981177,172.10.0.2:57708,1,132,57,57
1622720798.998477,172.10.0.2:57708,1,132,57,57
1622720799.015830,172.10.0.2:57708,1,132,57,57
1622720799.033884,172.10.0.2:57708,1,132,57,57
1622720799.051266,172.10.0.2:57708,1,132,57,57
1622720799.069301,172.10.0.2:57708,1,132,57,57
1622720799.086599,172.10.0.2:57708,1,132,57,57
1622720799.103935,172.10.0.2:57708,1,132,57,57
1622720799.121323,172.10.0.2:57708,1,132,57,57
1622720799.139119,172.10.0.2:57708,1,132,57,57
1622720799.156566,172.10.0.2:57708,1,132,57,57
1622720799.173844,172.10.0.2:57708,1,132,57,57
1622720799.191575,172.10.0.2:57708,1,132,57,57
1622720799.209345,172.10.0.2:57708,1,132,57,57
1622720799.227258,172.10.0.2:57708,1,132,57,57
1622720799.245704,172.10.0.2:57708,1,132,57,57
1622720799.263069,172.10.0.2:57708,1,132,57,57
1622720799.281047,172.10.0.2:57708,1,132,57,57
1622720799.301171,172.10.0.2:57708,0,132,57,57
1622720799.319741,172.10.0.2:57708,0,132,57,57
1622720799.337927,172.10.0.2:57708,0,132,57,57
1622720799.355969,172.10.0.2:57708,0,132,57,57
1622720799.373805,172.10.0.2:57708,0,132,57,57
1622720799.391545,172.10.0.2:57708,0,132,57,57
1622720799.409465,172.10.0.2:57708,0,132,57,57
1622720799.427175,172.10.0.2:57708,0,132,57,57
1622720799.444451,172.10.0.2:57708,0,132,57,57
1622720799.463451,172.10.0.2:57708,0,132,57,57
1622720799.480966,172.10.0.2:57708,0,132,57,57
1622720799.498604,172.10.0.2:57708,0,132,57,57
1622720799.516648,172.10.0.2:57708,0,132,57,57
1622720799.534419,172.10.0.2:57708,0,132,57,57
1622720799.552010,172.10.0.2:57708,0,132,57,57
1622720799.569578,172.10.0.2:57708,0,132,57,57
1622720799.587492,172.10.0.2:57708,0,132,57,57
1622720799.604792,172.10.0.2:57708,0,132,57,57
1622720799.622475,172.10.0.2:57708,0,132,57,57
1622720799.639989,172.10.0.2:57708,0,132,57,57
1622720799.657510,172.10.0.2:57708,0,132,57,57
1622720799.674741,172.10.0.2:57708,0,132,57,57
1622720799.692085,172.10.0.2:57708,0,132,57,57
1622720799.709414,172.10.0.2:57708,0,132,57,57
1622720799.727457,172.10.0.2:57708,0,132,57,57
1622720799.744731,172.10.0.2:57708,0,132,57,57
1622720799.762466,172.10.0.2:57708,0,132,57,57
1622720799.780027,172.10.0.2:57708,0,132,57,57
1622720799.797726,172.10.0.2:57708,0,132,57,57
1622720799.815245,172.10.0.2:57708,0,132,57,57
1622720799.833164,172.10.0.2:57708,0,132,57,57
1622720799.850337,172.10.0.2:57708,0,132,57,57
1622720799.867713,172.10.0.2:57708,0,132,57,57
1622720799.885202,172.10.0.2:57708,0,132,57,57
1622720799.902754,172.10.0.2:57708,0,132,57,57
1622720799.920752,172.10.0.2:57708,0,132,57,57
1622720799.939383,172.10.0.2:57708,0,132,57,57
1622720799.956689,172.10.0.2:57708,0,132,57,57
1622720799.975024,172.10.0.2:57708,0,132,57,57
1622720799.992560,172.10.0.2:57708,0,132,57,57
1622720800.010478,172.10.0.2:57708,0,132,57,57
1622720800.028279,172.10.0.2:57708,0,132,57,57
1622720800.046221,172.10.0.2:57708,0,132,57,57
1622720800.063584,172.10.0.2:57708,0,132,57,57
1622720800.083021,172.10.0.2:57708,0,132,57,57
1622720800.100397,172.10.0.2:57708,0,132,57,57
1622720800.118133,172.10.0.2:57708,0,132,57,57
1622720800.135414,172.10.0.2:57708,0,132,57,57
1622720800.153025,172.10.0.2:57708,0,132,57,57
1622720800.170942,172.10.0.2:57708,0,132,57,57
1622720800.188330,172.10.0.2:57708,0,132,57,57
1622720800.206038,172.10.0.2:57708,0,132,57,57
1622720800.223970,172.10.0.2:57708,0,132,57,57
1622720800.242478,172.10.0.2:57708,0,132,57,57
1622720800.259909,172.10.0.2:57708,0,132,57,57
1622720800.277565,172.10.0.2:57708,0,132,57,57
1622720800.295126,172.10.0.2:57708,0,132,57,57
1622720800.312573,172.10.0.2:57708,0,132,57,57
1622720800.329986,172.10.0.2:57708,0,132,57,57
1622720800.347688,172.10.0.2:57708,0,132,57,57
1622720800.365507,172.10.0.2:57708,0,132,57,57
1622720800.386400,172.10.0.2:57708,0,132,57,57
1622720800.404014,172.10.0.2:57708,0,132,57,57
1622720800.421968,172.10.0.2:57708,0,132,57,57
1622720800.439971,172.10.0.2:57708,0,132,57,57
1622720800.457714,172.10.0.2:57708,0,132,57,57
1622720800.475438,172.10.0.2:57708,0,132,57,57
1622720800.493641,172.10.0.2:57708,0,132,57,57
1622720800.511038,172.10.0.2:57708,0,132,57,57
1622720800.528374,172.10.0.2:57708,0,132,57,57
1622720800.546769,172.10.0.2:57708,0,132,57,57
1622720800.563955,172.10.0.2:57708,0,132,57,57
1622720800.581636,172.10.0.2:57708,0,132,57,57
1622720800.598892,172.10.0.2:57708,0,132,57,57
1622720800.616365,172.10.0.2:57708,0,132,57,57
1622720800.633838,172.10.0.2:57708,0,132,57,57
1622720800.651210,172.10.0.2:57708,0,132,57,57
1622720800.668658,172.10.0.2:57708,0,132,57,57
1622720800.686343,172.10.0.2:57708,0,132,57,57
1622720800.703911,172.10.0.2:57708,0,132,57,57
1622720800.721962,172.10.0.2:57708,0,132,57,57
1622720800.740180,172.10.0.2:57708,0,132,57,57
1622720800.758140,172.10.0.2:57708,0,132,57,57
1622720800.775932,172.10.0.2:57708,0,132,57,57
1622720800.793757,172.10.0.2:57708,0,132,57,57
1622720800.811675,172.10.0.2:57708,0,132,57,57
1622720800.829488,172.10.0.2:57708,0,132,57,57
1622720800.847647,172.10.0.2:57708,0,132,57,57
1622720800.865727,172.10.0.2:57708,0,132,57,57
1622720800.883814,172.10.0.2:57708,0,132,57,57
1622720800.901800,172.10.0.2:57708,0,132,57,57
1622720800.919551,172.10.0.2:57708,0,132,58,57
1622720800.937183,172.10.0.2:57708,0,132,58,57
1622720800.954772,172.10.0.2:57708,0,132,58,57
1622720800.972295,172.10.0.2:57708,0,132,58,57
1622720800.989754,172.10.0.2:57708,0,132,58,57
1622720801.008085,172.10.0.2:57708,0,132,58,57
1622720801.025752,172.10.0.2:57708,0,132,58,57
1622720801.044902,172.10.0.2:57708,0,132,58,57
1622720801.062430,172.10.0.2:57708,0,132,58,57
1622720801.079784,172.10.0.2:57708,0,132,58,57
1622720801.096983,172.10.0.2:57708,0,132,58,57
1622720801.114330,172.10.0.2:57708,0,132,58,57
1622720801.132255,172.10.0.2:57708,0,132,58,57
1622720801.149719,172.10.0.2:57708,0,132,58,57
1622720801.167013,172.10.0.2:57708,0,132,58,57
1622720801.184194,172.10.0.2:57708,0,132,58,57
1622720801.201805,172.10.0.2:57708,0,132,58,57
1622720801.220291,172.10.0.2:57708,0,132,58,57
1622720801.238895,172.10.0.2:57708,0,132,58,57
1622720801.256518,172.10.0.2:57708,0,132,58,57
1622720801.274314,172.10.0.2:57708,0,132,58,57
1622720801.292013,172.10.0.2:57708,0,132,58,57
1622720801.309201,172.10.0.2:57708,0,132,58,57
1622720801.327172,172.10.0.2:57708,0,132,58,57
1622720801.344725,172.10.0.2:57708,0,132,58,57
1622720801.362091,172.10.0.2:57708,0,132,58,57
1622720801.379878,172.10.0.2:57708,0,132,58,57
1622720801.397421,172.10.0.2:57708,0,132,58,57
1622720801.414785,172.10.0.2:57708,0,132,58,57
1622720801.432287,172.10.0.2:57708,0,132,58,57
1622720801.449662,172.10.0.2:57708,0,132,58,57
1622720801.467562,172.10.0.2:57708,0,132,58,57
1622720801.484964,172.10.0.2:57708,0,132,58,57
1622720801.503377,172.10.0.2:57708,0,132,58,57
1622720801.520433,172.10.0.2:57708,0,132,58,57
1622720801.539572,172.10.0.2:57708,0,132,58,57
1622720801.556883,172.10.0.2:57708,0,132,58,57
1622720801.574178,172.10.0.2:57708,0,132,58,57
1622720801.592527,172.10.0.2:57708,0,132,58,57
1622720801.610388,172.10.0.2:57708,0,132,58,57
1622720801.628374,172.10.0.2:57708,0,132,58,57
1622720801.646756,172.10.0.2:57708,0,132,58,57
1622720801.664692,172.10.0.2:57708,0,132,58,57
1622720801.682601,172.10.0.2:57708,0,132,58,57
1622720801.700825,172.10.0.2:57708,0,132,58,57
1622720801.719111,172.10.0.2:57708,0,132,58,57
1622720801.736809,172.10.0.2:57708,0,132,58,57
1622720801.754496,172.10.0.2:57708,0,132,58,57
1622720801.772087,172.10.0.2:57708,0,132,58,57
1622720801.789574,172.10.0.2:57708,0,132,58,57
1622720801.807761,172.10.0.2:57708,0,132,58,57
1622720801.824921,172.10.0.2:57708,0,132,58,57
1622720801.842321,172.10.0.2:57708,0,132,58,57
1622720801.860081,172.10.0.2:57708,0,132,58,57
1622720801.877856,172.10.0.2:57708,0,132,58,57
1622720801.895089,172.10.0.2:57708,0,132,58,57
1622720801.912853,172.10.0.2:57708,0,132,58,57
1622720801.930100,172.10.0.2:57708,0,132,58,57
1622720801.947516,172.10.0.2:57708,0,132,58,57
